day,timestamp,global_ts,product,side,price,quantity,source
-1,846600,1846600,INTARIAN_PEPPER_ROOT,BUY,11840,5,MARKET_TRADE
-1,847400,1847400,INTARIAN_PEPPER_ROOT,BUY,11843,7,AGGRESSIVE
-1,848200,1848200,INTARIAN_PEPPER_ROOT,SELL,11842,12,AGGRESSIVE
-1,848200,1848200,INTARIAN_PEPPER_ROOT,SELL,11839,6,AGGRESSIVE
-1,849400,1849400,INTARIAN_PEPPER_ROOT,SELL,11852,5,AGGRESSIVE
-1,851900,1851900,INTARIAN_PEPPER_ROOT,BUY,11848,4,AGGRESSIVE
-1,854700,1854700,INTARIAN_PEPPER_ROOT,SELL,11858,5,AGGRESSIVE
-1,854700,1854700,INTARIAN_PEPPER_ROOT,SELL,11848,11,AGGRESSIVE
-1,856800,1856800,INTARIAN_PEPPER_ROOT,BUY,11853,8,AGGRESSIVE
-1,857100,1857100,INTARIAN_PEPPER_ROOT,SELL,11860,5,AGGRESSIVE
-1,859800,1859800,INTARIAN_PEPPER_ROOT,SELL,11863,4,AGGRESSIVE
-1,862300,1862300,INTARIAN_PEPPER_ROOT,SELL,11869,3,MARKET_TRADE
-1,865100,1865100,INTARIAN_PEPPER_ROOT,BUY,11859,5,MARKET_TRADE
-1,865600,1865600,INTARIAN_PEPPER_ROOT,BUY,11867,4,AGGRESSIVE
-1,866000,1866000,INTARIAN_PEPPER_ROOT,BUY,11860,6,MARKET_TRADE
-1,867900,1867900,INTARIAN_PEPPER_ROOT,SELL,11871,6,AGGRESSIVE
-1,869500,1869500,INTARIAN_PEPPER_ROOT,SELL,11876,3,MARKET_TRADE
-1,869700,1869700,INTARIAN_PEPPER_ROOT,BUY,11866,3,AGGRESSIVE
-1,870000,1870000,INTARIAN_PEPPER_ROOT,SELL,11876,6,MARKET_TRADE
-1,870200,1870200,INTARIAN_PEPPER_ROOT,SELL,11873,7,AGGRESSIVE
-1,870300,1870300,INTARIAN_PEPPER_ROOT,BUY,11864,6,MARKET_TRADE
-1,870700,1870700,INTARIAN_PEPPER_ROOT,SELL,11877,6,MARKET_TRADE
-1,872100,1872100,INTARIAN_PEPPER_ROOT,BUY,11874,8,AGGRESSIVE
-1,874600,1874600,INTARIAN_PEPPER_ROOT,BUY,11871,4,AGGRESSIVE
-1,879300,1879300,INTARIAN_PEPPER_ROOT,SELL,11882,3,AGGRESSIVE
-1,879900,1879900,INTARIAN_PEPPER_ROOT,BUY,11876,3,AGGRESSIVE
-1,881400,1881400,INTARIAN_PEPPER_ROOT,BUY,11875,5,MARKET_TRADE
-1,886200,1886200,INTARIAN_PEPPER_ROOT,SELL,11893,7,MARKET_TRADE
-1,888900,1888900,INTARIAN_PEPPER_ROOT,BUY,11885,3,AGGRESSIVE
-1,889200,1889200,INTARIAN_PEPPER_ROOT,SELL,11883,11,AGGRESSIVE
-1,889200,1889200,INTARIAN_PEPPER_ROOT,SELL,11880,3,AGGRESSIVE
-1,889200,1889200,INTARIAN_PEPPER_ROOT,SELL,11892,4,AGGRESSIVE
-1,891200,1891200,INTARIAN_PEPPER_ROOT,BUY,11893,9,AGGRESSIVE
-1,893300,1893300,INTARIAN_PEPPER_ROOT,SELL,11896,5,AGGRESSIVE
-1,896500,1896500,INTARIAN_PEPPER_ROOT,SELL,11900,3,AGGRESSIVE
-1,897900,1897900,INTARIAN_PEPPER_ROOT,SELL,11901,5,AGGRESSIVE
-1,901000,1901000,INTARIAN_PEPPER_ROOT,BUY,11903,11,AGGRESSIVE
-1,901200,1901200,INTARIAN_PEPPER_ROOT,SELL,11904,4,AGGRESSIVE
-1,903300,1903300,INTARIAN_PEPPER_ROOT,BUY,11899,7,AGGRESSIVE
-1,903900,1903900,INTARIAN_PEPPER_ROOT,SELL,11907,4,AGGRESSIVE
-1,904700,1904700,INTARIAN_PEPPER_ROOT,BUY,11901,6,AGGRESSIVE
-1,905100,1905100,INTARIAN_PEPPER_ROOT,SELL,11912,6,MARKET_TRADE
-1,905200,1905200,INTARIAN_PEPPER_ROOT,SELL,11908,7,AGGRESSIVE
-1,909300,1909300,INTARIAN_PEPPER_ROOT,SELL,11912,4,AGGRESSIVE
-1,912400,1912400,INTARIAN_PEPPER_ROOT,BUY,11906,7,MARKET_TRADE
-1,912800,1912800,INTARIAN_PEPPER_ROOT,BUY,11919,10,AGGRESSIVE
-1,913600,1913600,INTARIAN_PEPPER_ROOT,BUY,11910,6,AGGRESSIVE
-1,915400,1915400,INTARIAN_PEPPER_ROOT,BUY,11911,6,AGGRESSIVE
-1,915600,1915600,INTARIAN_PEPPER_ROOT,SELL,11909,12,AGGRESSIVE
-1,918300,1918300,INTARIAN_PEPPER_ROOT,SELL,11921,3,AGGRESSIVE
-1,918800,1918800,INTARIAN_PEPPER_ROOT,BUY,11915,3,AGGRESSIVE
-1,918900,1918900,INTARIAN_PEPPER_ROOT,SELL,11925,3,MARKET_TRADE
-1,928500,1928500,INTARIAN_PEPPER_ROOT,SELL,11935,3,MARKET_TRADE
-1,929100,1929100,INTARIAN_PEPPER_ROOT,SELL,11932,5,AGGRESSIVE
-1,929100,1929100,INTARIAN_PEPPER_ROOT,SELL,11923,12,AGGRESSIVE
-1,931200,1931200,INTARIAN_PEPPER_ROOT,SELL,11934,6,AGGRESSIVE
-1,932400,1932400,INTARIAN_PEPPER_ROOT,SELL,11935,8,AGGRESSIVE
-1,932500,1932500,INTARIAN_PEPPER_ROOT,BUY,11939,8,AGGRESSIVE
-1,932800,1932800,INTARIAN_PEPPER_ROOT,BUY,11939,10,AGGRESSIVE
-1,933200,1933200,INTARIAN_PEPPER_ROOT,BUY,11924,3,MARKET_TRADE
-1,933700,1933700,INTARIAN_PEPPER_ROOT,BUY,11936,11,AGGRESSIVE
-1,935700,1935700,INTARIAN_PEPPER_ROOT,BUY,11932,5,AGGRESSIVE
-1,936200,1936200,INTARIAN_PEPPER_ROOT,SELL,11939,8,AGGRESSIVE
-1,936300,1936300,INTARIAN_PEPPER_ROOT,BUY,11938,6,AGGRESSIVE
-1,938200,1938200,INTARIAN_PEPPER_ROOT,BUY,11934,3,AGGRESSIVE
-1,939800,1939800,INTARIAN_PEPPER_ROOT,BUY,11936,8,AGGRESSIVE
-1,941600,1941600,INTARIAN_PEPPER_ROOT,BUY,11935,5,MARKET_TRADE
-1,944400,1944400,INTARIAN_PEPPER_ROOT,SELL,11954,7,MARKET_TRADE
-1,944800,1944800,INTARIAN_PEPPER_ROOT,BUY,11947,8,AGGRESSIVE
-1,945800,1945800,INTARIAN_PEPPER_ROOT,SELL,11949,3,AGGRESSIVE
-1,947600,1947600,INTARIAN_PEPPER_ROOT,BUY,11941,7,MARKET_TRADE
-1,949400,1949400,INTARIAN_PEPPER_ROOT,BUY,11945,6,AGGRESSIVE
-1,951800,1951800,INTARIAN_PEPPER_ROOT,SELL,11961,6,MARKET_TRADE
-1,952100,1952100,INTARIAN_PEPPER_ROOT,BUY,11946,4,MARKET_TRADE
-1,956100,1956100,INTARIAN_PEPPER_ROOT,BUY,11952,7,AGGRESSIVE
-1,958000,1958000,INTARIAN_PEPPER_ROOT,SELL,11964,3,MARKET_TRADE
-1,958200,1958200,INTARIAN_PEPPER_ROOT,SELL,11961,7,AGGRESSIVE
-1,963100,1963100,INTARIAN_PEPPER_ROOT,SELL,11966,5,AGGRESSIVE
-1,965400,1965400,INTARIAN_PEPPER_ROOT,BUY,11959,5,MARKET_TRADE
-1,974400,1974400,INTARIAN_PEPPER_ROOT,SELL,11977,5,AGGRESSIVE
-1,975500,1975500,INTARIAN_PEPPER_ROOT,SELL,11979,6,AGGRESSIVE
-1,976100,1976100,INTARIAN_PEPPER_ROOT,BUY,11970,3,MARKET_TRADE
-1,976700,1976700,INTARIAN_PEPPER_ROOT,BUY,11970,6,MARKET_TRADE
-1,978700,1978700,INTARIAN_PEPPER_ROOT,BUY,11975,8,AGGRESSIVE
-1,983700,1983700,INTARIAN_PEPPER_ROOT,BUY,11980,7,AGGRESSIVE
-1,984300,1984300,INTARIAN_PEPPER_ROOT,SELL,11987,3,AGGRESSIVE
-1,984300,1984300,INTARIAN_PEPPER_ROOT,SELL,11978,8,AGGRESSIVE
-1,985200,1985200,INTARIAN_PEPPER_ROOT,SELL,11992,5,MARKET_TRADE
-1,985700,1985700,INTARIAN_PEPPER_ROOT,SELL,11989,5,AGGRESSIVE
-1,986900,1986900,INTARIAN_PEPPER_ROOT,BUY,11983,8,AGGRESSIVE
-1,987200,1987200,INTARIAN_PEPPER_ROOT,SELL,11981,10,AGGRESSIVE
-1,990300,1990300,INTARIAN_PEPPER_ROOT,SELL,11993,3,AGGRESSIVE
-1,991300,1991300,INTARIAN_PEPPER_ROOT,BUY,11985,7,MARKET_TRADE
-1,991500,1991500,INTARIAN_PEPPER_ROOT,SELL,12001,6,MARKET_TRADE
-1,991900,1991900,INTARIAN_PEPPER_ROOT,SELL,11995,6,AGGRESSIVE
-1,995200,1995200,INTARIAN_PEPPER_ROOT,BUY,11989,4,MARKET_TRADE
-1,998300,1998300,INTARIAN_PEPPER_ROOT,SELL,12005,6,MARKET_TRADE
0,200,2000200,INTARIAN_PEPPER_ROOT,SELL,12007,5,MARKET_TRADE
0,500,2000500,INTARIAN_PEPPER_ROOT,SELL,11994,11,AGGRESSIVE
0,1200,2001200,INTARIAN_PEPPER_ROOT,BUY,12008,8,AGGRESSIVE
0,1200,2001200,INTARIAN_PEPPER_ROOT,BUY,12011,10,AGGRESSIVE
0,1300,2001300,INTARIAN_PEPPER_ROOT,BUY,12008,8,AGGRESSIVE
0,1300,2001300,INTARIAN_PEPPER_ROOT,BUY,12011,10,AGGRESSIVE
0,2600,2002600,INTARIAN_PEPPER_ROOT,BUY,12009,9,AGGRESSIVE
0,3300,2003300,INTARIAN_PEPPER_ROOT,SELL,12010,7,MARKET_TRADE
0,3700,2003700,INTARIAN_PEPPER_ROOT,BUY,12010,9,AGGRESSIVE
0,3800,2003800,INTARIAN_PEPPER_ROOT,BUY,12006,6,AGGRESSIVE
0,4100,2004100,INTARIAN_PEPPER_ROOT,BUY,11998,6,MARKET_TRADE
0,5200,2005200,INTARIAN_PEPPER_ROOT,BUY,12001,3,AGGRESSIVE
0,9300,2009300,INTARIAN_PEPPER_ROOT,BUY,12005,6,AGGRESSIVE
0,11900,2011900,INTARIAN_PEPPER_ROOT,SELL,12015,4,AGGRESSIVE
0,11900,2011900,INTARIAN_PEPPER_ROOT,SELL,12005,11,AGGRESSIVE
0,11900,2011900,INTARIAN_PEPPER_ROOT,SELL,12002,3,AGGRESSIVE
0,14000,2014000,INTARIAN_PEPPER_ROOT,SELL,12017,7,AGGRESSIVE
0,19900,2019900,INTARIAN_PEPPER_ROOT,BUY,12016,7,AGGRESSIVE
0,20700,2020700,INTARIAN_PEPPER_ROOT,SELL,12024,5,AGGRESSIVE
0,22500,2022500,INTARIAN_PEPPER_ROOT,BUY,12018,4,AGGRESSIVE
0,23100,2023100,INTARIAN_PEPPER_ROOT,BUY,12014,5,MARKET_TRADE
0,23200,2023200,INTARIAN_PEPPER_ROOT,BUY,12019,4,AGGRESSIVE
0,25000,2025000,INTARIAN_PEPPER_ROOT,SELL,12018,12,AGGRESSIVE
0,27300,2027300,INTARIAN_PEPPER_ROOT,BUY,12023,3,AGGRESSIVE
0,28400,2028400,INTARIAN_PEPPER_ROOT,BUY,12024,8,AGGRESSIVE
0,29800,2029800,INTARIAN_PEPPER_ROOT,SELL,12033,4,AGGRESSIVE
0,33300,2033300,INTARIAN_PEPPER_ROOT,SELL,12036,6,AGGRESSIVE
0,36500,2036500,INTARIAN_PEPPER_ROOT,BUY,12032,7,AGGRESSIVE
0,36800,2036800,INTARIAN_PEPPER_ROOT,BUY,12033,7,AGGRESSIVE
0,36900,2036900,INTARIAN_PEPPER_ROOT,BUY,12030,3,MARKET_TRADE
0,37200,2037200,INTARIAN_PEPPER_ROOT,BUY,12031,4,MARKET_TRADE
0,37300,2037300,INTARIAN_PEPPER_ROOT,BUY,12033,5,AGGRESSIVE
0,38200,2038200,INTARIAN_PEPPER_ROOT,BUY,12034,5,AGGRESSIVE
0,38400,2038400,INTARIAN_PEPPER_ROOT,SELL,12042,3,AGGRESSIVE
0,38400,2038400,INTARIAN_PEPPER_ROOT,SELL,12032,10,AGGRESSIVE
0,38400,2038400,INTARIAN_PEPPER_ROOT,SELL,12029,5,AGGRESSIVE
0,39200,2039200,INTARIAN_PEPPER_ROOT,BUY,12033,3,MARKET_TRADE
0,39900,2039900,INTARIAN_PEPPER_ROOT,BUY,12036,8,AGGRESSIVE
0,40300,2040300,INTARIAN_PEPPER_ROOT,SELL,12034,8,AGGRESSIVE
0,40500,2040500,INTARIAN_PEPPER_ROOT,BUY,12036,7,AGGRESSIVE
0,40600,2040600,INTARIAN_PEPPER_ROOT,SELL,12038,11,AGGRESSIVE
0,47900,2047900,INTARIAN_PEPPER_ROOT,BUY,12044,4,AGGRESSIVE
0,49200,2049200,INTARIAN_PEPPER_ROOT,SELL,12056,5,MARKET_TRADE
0,53200,2053200,INTARIAN_PEPPER_ROOT,SELL,12063,5,MARKET_TRADE
0,54900,2054900,INTARIAN_PEPPER_ROOT,SELL,12058,4,AGGRESSIVE
0,57500,2057500,INTARIAN_PEPPER_ROOT,SELL,12061,4,AGGRESSIVE
0,61000,2061000,INTARIAN_PEPPER_ROOT,BUY,12063,11,AGGRESSIVE
0,61900,2061900,INTARIAN_PEPPER_ROOT,SELL,12065,5,AGGRESSIVE
0,61900,2061900,INTARIAN_PEPPER_ROOT,SELL,12055,11,AGGRESSIVE
0,65600,2065600,INTARIAN_PEPPER_ROOT,SELL,12069,8,AGGRESSIVE
0,65800,2065800,INTARIAN_PEPPER_ROOT,BUY,12068,6,AGGRESSIVE
0,65800,2065800,INTARIAN_PEPPER_ROOT,BUY,12059,4,MARKET_TRADE
0,67100,2067100,INTARIAN_PEPPER_ROOT,BUY,12061,4,MARKET_TRADE
0,68200,2068200,INTARIAN_PEPPER_ROOT,BUY,12059,3,MARKET_TRADE
0,73300,2073300,INTARIAN_PEPPER_ROOT,BUY,12075,10,AGGRESSIVE
0,74500,2074500,INTARIAN_PEPPER_ROOT,SELL,12081,6,MARKET_TRADE
0,75000,2075000,INTARIAN_PEPPER_ROOT,BUY,12068,5,MARKET_TRADE
0,75500,2075500,INTARIAN_PEPPER_ROOT,SELL,12079,6,AGGRESSIVE
0,75800,2075800,INTARIAN_PEPPER_ROOT,BUY,12072,3,AGGRESSIVE
0,79800,2079800,INTARIAN_PEPPER_ROOT,BUY,12076,6,AGGRESSIVE
0,79800,2079800,INTARIAN_PEPPER_ROOT,BUY,12073,6,MARKET_TRADE
0,85300,2085300,INTARIAN_PEPPER_ROOT,SELL,12088,6,AGGRESSIVE
0,85800,2085800,INTARIAN_PEPPER_ROOT,BUY,12082,4,AGGRESSIVE
0,86300,2086300,INTARIAN_PEPPER_ROOT,SELL,12089,7,AGGRESSIVE
0,86800,2086800,INTARIAN_PEPPER_ROOT,SELL,12090,6,AGGRESSIVE
0,89300,2089300,INTARIAN_PEPPER_ROOT,SELL,12092,5,AGGRESSIVE
0,92600,2092600,INTARIAN_PEPPER_ROOT,SELL,12096,5,AGGRESSIVE
0,96000,2096000,INTARIAN_PEPPER_ROOT,BUY,12089,7,MARKET_TRADE
0,96700,2096700,INTARIAN_PEPPER_ROOT,BUY,12099,6,AGGRESSIVE
0,96900,2096900,INTARIAN_PEPPER_ROOT,SELL,12103,4,MARKET_TRADE
0,100000,2100000,INTARIAN_PEPPER_ROOT,SELL,12103,4,AGGRESSIVE
0,100100,2100100,INTARIAN_PEPPER_ROOT,SELL,12107,7,MARKET_TRADE
0,101800,2101800,INTARIAN_PEPPER_ROOT,SELL,12105,4,AGGRESSIVE
0,102600,2102600,INTARIAN_PEPPER_ROOT,BUY,12098,4,AGGRESSIVE
0,110100,2110100,INTARIAN_PEPPER_ROOT,SELL,12117,7,MARKET_TRADE
0,118200,2118200,INTARIAN_PEPPER_ROOT,SELL,12125,6,MARKET_TRADE
0,120900,2120900,INTARIAN_PEPPER_ROOT,BUY,12117,5,AGGRESSIVE
0,120900,2120900,INTARIAN_PEPPER_ROOT,BUY,12127,10,AGGRESSIVE
0,123200,2123200,INTARIAN_PEPPER_ROOT,BUY,12119,5,AGGRESSIVE
0,126000,2126000,INTARIAN_PEPPER_ROOT,BUY,12119,4,MARKET_TRADE
0,127700,2127700,INTARIAN_PEPPER_ROOT,SELL,12131,8,AGGRESSIVE
0,128400,2128400,INTARIAN_PEPPER_ROOT,BUY,12122,7,MARKET_TRADE
0,136700,2136700,INTARIAN_PEPPER_ROOT,SELL,12130,8,AGGRESSIVE
0,136700,2136700,INTARIAN_PEPPER_ROOT,SELL,12140,3,AGGRESSIVE
0,139000,2139000,INTARIAN_PEPPER_ROOT,SELL,12146,3,MARKET_TRADE
0,139400,2139400,INTARIAN_PEPPER_ROOT,BUY,12133,7,MARKET_TRADE
0,140800,2140800,INTARIAN_PEPPER_ROOT,SELL,12144,7,AGGRESSIVE
0,140900,2140900,INTARIAN_PEPPER_ROOT,BUY,12147,9,AGGRESSIVE
0,141700,2141700,INTARIAN_PEPPER_ROOT,SELL,12145,6,AGGRESSIVE
0,142400,2142400,INTARIAN_PEPPER_ROOT,BUY,12138,5,AGGRESSIVE
0,143400,2143400,INTARIAN_PEPPER_ROOT,BUY,12137,7,MARKET_TRADE
0,145400,2145400,INTARIAN_PEPPER_ROOT,BUY,12147,7,AGGRESSIVE
0,147600,2147600,INTARIAN_PEPPER_ROOT,SELL,12154,6,MARKET_TRADE
0,147700,2147700,INTARIAN_PEPPER_ROOT,SELL,12154,3,MARKET_TRADE
0,148100,2148100,INTARIAN_PEPPER_ROOT,BUY,12144,3,AGGRESSIVE
0,148700,2148700,INTARIAN_PEPPER_ROOT,BUY,12145,8,AGGRESSIVE
0,150500,2150500,INTARIAN_PEPPER_ROOT,BUY,12144,6,MARKET_TRADE
0,152200,2152200,INTARIAN_PEPPER_ROOT,SELL,12146,9,AGGRESSIVE
0,152200,2152200,INTARIAN_PEPPER_ROOT,SELL,12155,3,AGGRESSIVE
0,152400,2152400,INTARIAN_PEPPER_ROOT,BUY,12148,3,AGGRESSIVE
0,156600,2156600,INTARIAN_PEPPER_ROOT,SELL,12160,4,AGGRESSIVE
0,159500,2159500,INTARIAN_PEPPER_ROOT,BUY,12153,7,MARKET_TRADE
0,170000,2170000,INTARIAN_PEPPER_ROOT,SELL,12177,7,MARKET_TRADE
0,172800,2172800,INTARIAN_PEPPER_ROOT,SELL,12176,3,AGGRESSIVE
0,173200,2173200,INTARIAN_PEPPER_ROOT,SELL,12176,5,AGGRESSIVE
0,173900,2173900,INTARIAN_PEPPER_ROOT,BUY,12170,5,AGGRESSIVE
0,178300,2178300,INTARIAN_PEPPER_ROOT,SELL,12181,6,AGGRESSIVE
0,178800,2178800,INTARIAN_PEPPER_ROOT,BUY,12175,5,AGGRESSIVE
0,179500,2179500,INTARIAN_PEPPER_ROOT,BUY,12175,3,AGGRESSIVE
0,179600,2179600,INTARIAN_PEPPER_ROOT,BUY,12170,5,MARKET_TRADE
0,182200,2182200,INTARIAN_PEPPER_ROOT,SELL,12189,5,MARKET_TRADE
0,183700,2183700,INTARIAN_PEPPER_ROOT,SELL,12190,3,MARKET_TRADE
0,186400,2186400,INTARIAN_PEPPER_ROOT,SELL,12193,7,MARKET_TRADE
0,192400,2192400,INTARIAN_PEPPER_ROOT,BUY,12186,3,MARKET_TRADE
0,192800,2192800,INTARIAN_PEPPER_ROOT,SELL,12199,7,MARKET_TRADE
0,195800,2195800,INTARIAN_PEPPER_ROOT,SELL,12199,8,AGGRESSIVE
0,196500,2196500,INTARIAN_PEPPER_ROOT,BUY,12192,7,AGGRESSIVE
0,196500,2196500,INTARIAN_PEPPER_ROOT,BUY,12203,11,AGGRESSIVE
0,198800,2198800,INTARIAN_PEPPER_ROOT,BUY,12192,6,MARKET_TRADE
0,199300,2199300,INTARIAN_PEPPER_ROOT,SELL,12202,7,AGGRESSIVE
0,199700,2199700,INTARIAN_PEPPER_ROOT,BUY,12196,4,AGGRESSIVE
0,201900,2201900,INTARIAN_PEPPER_ROOT,BUY,12198,4,AGGRESSIVE
0,202500,2202500,INTARIAN_PEPPER_ROOT,SELL,12206,6,AGGRESSIVE
0,202500,2202500,INTARIAN_PEPPER_ROOT,SELL,12196,12,AGGRESSIVE
0,203700,2203700,INTARIAN_PEPPER_ROOT,SELL,12213,7,MARKET_TRADE
0,209400,2209400,INTARIAN_PEPPER_ROOT,SELL,12213,5,AGGRESSIVE
0,211900,2211900,INTARIAN_PEPPER_ROOT,BUY,12219,11,AGGRESSIVE
0,213100,2213100,INTARIAN_PEPPER_ROOT,SELL,12216,6,AGGRESSIVE
0,213500,2213500,INTARIAN_PEPPER_ROOT,BUY,12215,7,AGGRESSIVE
0,216000,2216000,INTARIAN_PEPPER_ROOT,BUY,12212,3,AGGRESSIVE
0,216100,2216100,INTARIAN_PEPPER_ROOT,SELL,12219,4,AGGRESSIVE
0,216600,2216600,INTARIAN_PEPPER_ROOT,BUY,12212,7,AGGRESSIVE
0,216800,2216800,INTARIAN_PEPPER_ROOT,SELL,12223,6,MARKET_TRADE
0,217200,2217200,INTARIAN_PEPPER_ROOT,SELL,12220,4,AGGRESSIVE
0,225900,2225900,INTARIAN_PEPPER_ROOT,SELL,12229,5,AGGRESSIVE
0,228000,2228000,INTARIAN_PEPPER_ROOT,BUY,12235,9,AGGRESSIVE
0,229300,2229300,INTARIAN_PEPPER_ROOT,SELL,12236,6,MARKET_TRADE
0,231600,2231600,INTARIAN_PEPPER_ROOT,BUY,12238,9,AGGRESSIVE
0,233100,2233100,INTARIAN_PEPPER_ROOT,BUY,12235,5,AGGRESSIVE
0,233100,2233100,INTARIAN_PEPPER_ROOT,BUY,12226,5,MARKET_TRADE
0,235900,2235900,INTARIAN_PEPPER_ROOT,BUY,12232,8,AGGRESSIVE
0,235900,2235900,INTARIAN_PEPPER_ROOT,BUY,12226,7,MARKET_TRADE
0,237100,2237100,INTARIAN_PEPPER_ROOT,SELL,12247,6,MARKET_TRADE
0,238700,2238700,INTARIAN_PEPPER_ROOT,SELL,12242,6,AGGRESSIVE
0,239200,2239200,INTARIAN_PEPPER_ROOT,BUY,12235,5,AGGRESSIVE
0,240400,2240400,INTARIAN_PEPPER_ROOT,BUY,12234,6,MARKET_TRADE
0,240900,2240900,INTARIAN_PEPPER_ROOT,SELL,12251,5,MARKET_TRADE
0,242100,2242100,INTARIAN_PEPPER_ROOT,SELL,12245,3,AGGRESSIVE
0,242100,2242100,INTARIAN_PEPPER_ROOT,SELL,12235,9,AGGRESSIVE
0,243400,2243400,INTARIAN_PEPPER_ROOT,BUY,12237,5,MARKET_TRADE
0,244200,2244200,INTARIAN_PEPPER_ROOT,SELL,12251,6,MARKET_TRADE
0,248500,2248500,INTARIAN_PEPPER_ROOT,BUY,12244,8,AGGRESSIVE
0,249200,2249200,INTARIAN_PEPPER_ROOT,SELL,12256,4,MARKET_TRADE
0,251800,2251800,INTARIAN_PEPPER_ROOT,SELL,12255,4,AGGRESSIVE
0,254100,2254100,INTARIAN_PEPPER_ROOT,SELL,12261,6,MARKET_TRADE
0,256100,2256100,INTARIAN_PEPPER_ROOT,SELL,12259,4,AGGRESSIVE
0,256200,2256200,INTARIAN_PEPPER_ROOT,BUY,12258,7,AGGRESSIVE
0,256700,2256700,INTARIAN_PEPPER_ROOT,SELL,12263,5,MARKET_TRADE
0,257100,2257100,INTARIAN_PEPPER_ROOT,SELL,12260,7,AGGRESSIVE
0,260200,2260200,INTARIAN_PEPPER_ROOT,BUY,12256,3,AGGRESSIVE
0,260200,2260200,INTARIAN_PEPPER_ROOT,BUY,12267,8,AGGRESSIVE
0,264000,2264000,INTARIAN_PEPPER_ROOT,BUY,12257,3,MARKET_TRADE
0,265200,2265200,INTARIAN_PEPPER_ROOT,BUY,12261,8,AGGRESSIVE
0,265500,2265500,INTARIAN_PEPPER_ROOT,BUY,12261,6,AGGRESSIVE
0,265900,2265900,INTARIAN_PEPPER_ROOT,BUY,12262,8,AGGRESSIVE
0,266000,2266000,INTARIAN_PEPPER_ROOT,BUY,12262,8,AGGRESSIVE
0,266800,2266800,INTARIAN_PEPPER_ROOT,SELL,12260,9,AGGRESSIVE
0,266900,2266900,INTARIAN_PEPPER_ROOT,SELL,12260,11,AGGRESSIVE
0,267500,2267500,INTARIAN_PEPPER_ROOT,BUY,12263,8,AGGRESSIVE
0,270900,2270900,INTARIAN_PEPPER_ROOT,BUY,12267,8,AGGRESSIVE
0,271900,2271900,INTARIAN_PEPPER_ROOT,SELL,12282,7,MARKET_TRADE
0,273700,2273700,INTARIAN_PEPPER_ROOT,SELL,12277,3,AGGRESSIVE
0,276600,2276600,INTARIAN_PEPPER_ROOT,SELL,12270,11,AGGRESSIVE
0,277200,2277200,INTARIAN_PEPPER_ROOT,SELL,12271,12,AGGRESSIVE
0,277200,2277200,INTARIAN_PEPPER_ROOT,SELL,12280,6,AGGRESSIVE
0,280600,2280600,INTARIAN_PEPPER_ROOT,BUY,12276,8,AGGRESSIVE
0,281300,2281300,INTARIAN_PEPPER_ROOT,SELL,12284,8,AGGRESSIVE
0,282600,2282600,INTARIAN_PEPPER_ROOT,SELL,12286,7,AGGRESSIVE
0,282700,2282700,INTARIAN_PEPPER_ROOT,BUY,12289,11,AGGRESSIVE
0,286800,2286800,INTARIAN_PEPPER_ROOT,BUY,12283,6,AGGRESSIVE
0,289500,2289500,INTARIAN_PEPPER_ROOT,SELL,12293,7,AGGRESSIVE
0,292400,2292400,INTARIAN_PEPPER_ROOT,SELL,12296,6,AGGRESSIVE
0,292600,2292600,INTARIAN_PEPPER_ROOT,BUY,12299,10,AGGRESSIVE
0,293200,2293200,INTARIAN_PEPPER_ROOT,SELL,12290,3,AGGRESSIVE
0,297300,2297300,INTARIAN_PEPPER_ROOT,BUY,12293,3,AGGRESSIVE
0,297300,2297300,INTARIAN_PEPPER_ROOT,BUY,12304,12,AGGRESSIVE
0,297600,2297600,INTARIAN_PEPPER_ROOT,BUY,12293,8,AGGRESSIVE
0,297800,2297800,INTARIAN_PEPPER_ROOT,SELL,12288,4,AGGRESSIVE
0,297800,2297800,INTARIAN_PEPPER_ROOT,SELL,12301,5,AGGRESSIVE
0,297800,2297800,INTARIAN_PEPPER_ROOT,SELL,12291,9,AGGRESSIVE
0,298500,2298500,INTARIAN_PEPPER_ROOT,BUY,12292,7,MARKET_TRADE
0,304700,2304700,INTARIAN_PEPPER_ROOT,SELL,12308,4,AGGRESSIVE
0,304700,2304700,INTARIAN_PEPPER_ROOT,SELL,12298,9,AGGRESSIVE
0,305100,2305100,INTARIAN_PEPPER_ROOT,BUY,12298,6,MARKET_TRADE
0,307100,2307100,INTARIAN_PEPPER_ROOT,SELL,12314,4,MARKET_TRADE
0,312100,2312100,INTARIAN_PEPPER_ROOT,BUY,12319,9,AGGRESSIVE
0,314400,2314400,INTARIAN_PEPPER_ROOT,BUY,12316,6,AGGRESSIVE
0,317300,2317300,INTARIAN_PEPPER_ROOT,SELL,12327,5,MARKET_TRADE
0,318500,2318500,INTARIAN_PEPPER_ROOT,BUY,12312,6,MARKET_TRADE
0,319300,2319300,INTARIAN_PEPPER_ROOT,BUY,12313,5,MARKET_TRADE
0,321500,2321500,INTARIAN_PEPPER_ROOT,SELL,12328,3,MARKET_TRADE
0,326500,2326500,INTARIAN_PEPPER_ROOT,SELL,12324,5,AGGRESSIVE
0,327600,2327600,INTARIAN_PEPPER_ROOT,BUY,12323,3,AGGRESSIVE
0,329100,2329100,INTARIAN_PEPPER_ROOT,BUY,12322,5,MARKET_TRADE
